Price,Bedrooms,Bathrooms,LandSize,FloorArea,Latitude,Longitude,PricePerSqMeter,url
27000.00,3,4.0,0.0,190.0,15.8906,120.660677,142.11,href="https://www.lamudi.com.ph/house-and-lot-for-rent-in-sindalan-city-of-san-fer-168264736330.html"
55000.00,4,3.0,0.0,180.0,15.10712,120.635072,305.56,href="https://www.lamudi.com.ph/house-and-lot-for-rent-located-near-sm-telabastaga-168725539690.html"
50000.00,3,3.0,0.0,300.0,15.10712,120.635072,166.67,href="https://www.lamudi.com.ph/house-and-lot-for-rent-near-at-sm-telabastagan-166329215317.html"
25000.00,2,2.0,0.0,100.0,15.10712,120.635072,250.00,href="https://www.lamudi.com.ph/house-and-lot-for-rent-near-sm-telabastagan-san-fe-16854473724.html"
55000.00,4,3.0,0.0,180.0,15.10712,120.635072,305.56,href="https://www.lamudi.com.ph/house-and-lot-for-rent-near-sm-telabastagan-san-fe-168898785884.html"
10000.00,2,1.0,0.0,42.0,15.214685,120.60564,238.10,href="https://www.lamudi.com.ph/house-for-rent-2-bedroom-in-austin-homes-mabalacat-pampanga.html"
10000.00,1,1.0,0.0,45.0,15.22399,120.623354,222.22,href="https://www.lamudi.com.ph/house-for-rent-for-p10-000-in-bundagul-mabalacat-p-168683272158.html"
20000.00,3,2.0,0.0,75.0,15.8099,120.650926,266.67,href="https://www.lamudi.com.ph/house-for-rent-in-a-subdivision-aspire-prime-resid-168779512246.html"
10000.00,2,1.0,0.0,80.0,15.214685,120.60564,125.00,href="https://www.lamudi.com.ph/house-for-rent-in-austine-homes-mabalacat-pampanga.html"
18500.00,3,1.0,0.0,69.0,15.83265,120.683699,268.12,href="https://www.lamudi.com.ph/house-for-rent-in-bulaon-calulut-san-fernando-pamp-167940159713.html"
10000.00,1,1.0,0.0,40.0,15.22399,120.623354,250.00,href="https://www.lamudi.com.ph/house-for-rent-in-ravenna-mabalacat-pampanga-php10-168456600283.html"
20000.00,3,2.0,0.0,120.0,15.4043,120.691918,166.67,href="https://www.lamudi.com.ph/la-vista-solana-1-village-167110884571.html"
40000.00,2,2.0,0.0,200.0,15.234687,120.569316,200.00,href="https://www.lamudi.com.ph/modern-kubo-inspired-rest-house-with-2-master-bedroom-with-spacious-grass-lawn.html"
25000.00,2,2.0,0.0,50.0,15.10712,120.635072,500.00,href="https://www.lamudi.com.ph/newly-built-2-bedroom-unfurnished-house-for-rent-i-167956674366.html"
45000.00,3,4.0,0.0,180.0,15.10712,120.635072,250.00,href="https://www.lamudi.com.ph/newly-built-fully-furnished-house-lot-for-lease-ne-165892810560.html"
60000.00,4,3.0,0.0,180.0,15.10712,120.635072,333.33,href="https://www.lamudi.com.ph/newly-built-house-for-rent-with-4-bedrooms-near-sm-169020864782.html"
50000.00,3,2.0,0.0,230.0,15.10712,120.635072,217.39,href="https://www.lamudi.com.ph/newly-renovated-bungalow-house-for-rent-located-in-a-exclusive-subdivision.html"
50000.00,3,3.0,0.0,300.0,15.10712,120.635072,166.67,href="https://www.lamudi.com.ph/newly-renovated-bungalow-house-for-rent-near-cheva-166398724618.html"
35000.00,3,3.0,0.0,200.0,15.54915,120.70406,175.00,href="https://www.lamudi.com.ph/newly-renovated-house-and-lot-for-rent-in-san-fern-169038946524.html"
35000.00,3,3.0,0.0,200.0,15.4876928,120.6869813,175.00,href="https://www.lamudi.com.ph/newly-renovated-house-and-lot-for-rent-in-san-fern-169081248481.html"
70000.00,4,3.0,0.0,275.0,15.4876928,120.6869813,254.55,href="https://www.lamudi.com.ph/semi-furnished-4-bedroom-for-rent-in-san-fernando.html"
60000.00,4,3.0,0.0,200.0,15.10712,120.635072,300.00,href="https://www.lamudi.com.ph/semi-furnished-4-bedrooms-house-for-rent-in-san-fe-168681082578.html"
60000.00,4,3.0,0.0,200.0,15.10712,120.635072,300.00,href="https://www.lamudi.com.ph/semi-furnished-4-bedrooms-house-for-rent-in-san-fe-168792444767.html"
50000.00,3,0.0,0.0,300.0,15.10712,120.635072,166.67,href="https://www.lamudi.com.ph/unfurnished-house-and-lot-for-rent-166251975832.html"
50000.00,3,2.0,0.0,300.0,15.10712,120.635072,166.67,href="https://www.lamudi.com.ph/unfurnished-house-and-lot-for-rent-in-essel-park-s-167844885222.html"
